name,url,abbr,source,,,
Comtech Fire Credit Union,https://www.comtechcu.com/Personal/,,"fin:ca-cu-on,",,,
DUCA Financial Services Credit Union Ltd.,https://www.duca.com/,,"fin:ca-cu-on,",,,
Dundalk District Credit Union,https://www.dundalkcu.ca/,,"fin:ca-cu-on,",,,
Equity Credit Union,https://equitycu.com/,,"fin:ca-cu-on,",,,
Finnish Credit Union,http://www.finnishcu.com/,,"fin:ca-cu-on,",,,
FirstOntario Credit Union,https://www.firstontario.com/,,"fin:ca-cu-on,",,,
Fort York Community Credit Union,https://fortyork.com/,,"fin:ca-cu-on,",,,
Frontline Credit Union,https://www.frontlinecu.com/Personal/,,"fin:ca-cu-on,",,,
Ganaraska Credit Union,https://www.ganaraskacu.com/Personal/,,"fin:ca-cu-on,",,,
Golden Horseshoe Credit Union,https://ghcu.ca/,,"fin:ca-cu-on,",,,
Healthcare and Municipal Employees Credit Union (HMECU),https://www.hmecu.com/,,"fin:ca-cu-on,",,,
IC Savings,https://www.icsavings.ca/,,"fin:ca-cu-on,",,,
Kawartha Credit Union,https://www.kawarthacu.com/,,"fin:ca-cu-on,",,,
Kindred Credit Union,https://www.kindredcu.com/,,"fin:ca-cu-on,",,,
Kingston Community Credit Union,http://www.kccu.ca/,,"fin:ca-cu-on,",,,
Korean (Toronto) Credit Union,http://www.koreancu.com/,,"fin:ca-cu-on,",,,
Korean Catholic Church Credit Union,http://kcccu.ca/index.php,,"fin:ca-cu-on,",,,
L.I.U.N.A. Local 183 Credit Union,https://local183cu.ca/,,"fin:ca-cu-on,",,,
Libro Credit Union,https://www.libro.ca/,,"fin:ca-cu-on,",,,
Lighthouse Credit Union,https://lighthousecu.ca/,,"fin:ca-cu-on,",,,
Luminus Financial Services and Credit Union,https://www.luminusfinancial.com/Personal/,,"fin:ca-cu-on,",,,
Mainstreet Credit Union,https://www.mainstreetcu.ca/,,"fin:ca-cu-on,",,,
Meridian,https://www.meridiancu.ca/,,"fin:ca-cu-on,",,,
Motor City Community Credit Union,https://www.mcccu.com/,,"fin:ca-cu-on,",,,
Moya Financial Credit Union Limited,https://www.moyafinancial.ca/,,"fin:ca-cu-on,",,,
Northern Credit Union,https://www.northerncu.com/personal/,,"fin:ca-cu-on,",,,
Northern Birch Credit Union,https://www.northernbirchcu.com/,,"fin:ca-cu-on,",,,
Ontario Educational Credit Union,https://www.oecu.on.ca/,,"fin:ca-cu-on,",,,
Ontario Provincial Police Association Credit Union,https://www.oppacu.com/Personal/,,"fin:ca-cu-on,",,,
Oshawa Community Credit Union,https://www.oshawacu.com/,,"fin:ca-cu-on,",,,
Parama Credit Union,https://parama.ca/,,"fin:ca-cu-on,",,,
Pathwise Credit Union,https://www.pathwise.ca/,,"fin:ca-cu-on,",,,
PenFinancial Credit Union,https://www.penfinancial.com/Personal/,,"fin:ca-cu-on,",,,
"Rapport Credit Union, a Division of WFCU",https://www.rapportcu.ca/Personal/,,"fin:ca-cu-on,",,,
Resurrection Credit Union,https://www.rpcul.com/,,"fin:ca-cu-on,",,,
Southwest Regional Credit Union,https://www.southwestcu.com/Personal/,,"fin:ca-cu-on,",,,
St. Stanislaus-St. Casimir’s Polish Parishes Credit Union,https://www.polcu.com/Personal/,,"fin:ca-cu-on,",,,
Sudbury Credit Union,https://www.sudburycu.com/,,"fin:ca-cu-on,",,,
Taiwanese-Canadian Toronto Credit Union,http://www.tctcu.com/,,"fin:ca-cu-on,",,,
Talka Credit Union Limited,https://talka.ca/,,"fin:ca-cu-on,",,,
Tandia Financial Credit Union,https://www.tandia.com/,,"fin:ca-cu-on,",,,
The Energy Credit Union,http://www.theenergycu.com/,,"fin:ca-cu-on,",,,
The Police Credit Union,https://www.tpcu.on.ca/Personal/,,"fin:ca-cu-on,",,,
Thorold Community Credit Union,http://www.thoroldcu.com/,,"fin:ca-cu-on,",,,
Ukrainian Credit Union,https://www.ukrainiancu.com/,,"fin:ca-cu-on,",,,
WFCU Credit Union,https://mywfcu.ca/,,"fin:ca-cu-on,",,,
Your Credit Union,https://www.yourcu.com/,,"fin:ca-cu-on,",,,
Your Neighbourhood Credit Union,https://www.yncu.com/,,"fin:ca-cu-on,",,,
Athabasca University,https://www.athabascau.ca/,,"edu:ca-universities,",,,
Concordia University of Edmonton,https://concordia.ab.ca/,,"edu:ca-universities,",,,
King’s University (The),https://www.kingsu.ca/,,"edu:ca-universities,",,,
MacEwan University,https://www.macewan.ca/,,"edu:ca-universities,",,,
Mount Royal University,https://www.mtroyal.ca/,,"edu:ca-universities,",,,
St. Mary’s University,https://www.stmu.ca/,,"edu:ca-universities,",,,
University of Alberta,https://www.ualberta.ca/,,"edu:ca-universities,",,,
University of Calgary,https://www.ucalgary.ca/,,"edu:ca-universities,",,,
University of Lethbridge,https://www.uleth.ca/,,"edu:ca-universities,",,,
Capilano University,https://www.capilanou.ca/,,"edu:ca-universities,",,,
Emily Carr University of Art + Design,https://www.ecuad.ca/,,"edu:ca-universities,",,,
Kwantlen Polytechnic University,https://www.kpu.ca/,,"edu:ca-universities,",,,
Royal Roads University,https://www.royalroads.ca/,,"edu:ca-universities,",,,
Simon Fraser University,https://www.sfu.ca/,,"edu:ca-universities,",,,
Thompson Rivers University,https://www.tru.ca/,,"edu:ca-universities,",,,
Trinity Western University,https://www.twu.ca/,,"edu:ca-universities,",,,
University of British Columbia (The),https://www.ubc.ca/,,"edu:ca-universities,",,,
University of Northern British Columbia,https://www.unbc.ca/,,"edu:ca-universities,",,,
University of the Fraser Valley,https://www.ufv.ca/,,"edu:ca-universities,",,,
University of Victoria,https://www.uvic.ca/,,"edu:ca-universities,",,,
Vancouver Island University,https://www.viu.ca/,,"edu:ca-universities,",,,
Brandon University,https://www.brandonu.ca/,,"edu:ca-universities,",,,
Canadian Mennonite University,https://www.cmu.ca/,,"edu:ca-universities,",,,
St. Paul’s College,https://umanitoba.ca/st-pauls-college/,,"edu:ca-universities,",,,
Université de Saint-Boniface,https://ustboniface.ca/,,"edu:ca-universities,",,,
University of Manitoba,https://umanitoba.ca/,,"edu:ca-universities,",,,
University of Winnipeg (The),https://www.uwinnipeg.ca/,,"edu:ca-universities,",,,
Mount Allison University,https://www.mta.ca/,,"edu:ca-universities,",,,
St. Thomas University,https://www.stu.ca/,,"edu:ca-universities,",,,
Université de Moncton,https://www.umoncton.ca/,,"edu:ca-universities,",,,
University of New Brunswick,https://www.unb.ca/,,"edu:ca-universities,",,,
Memorial University of Newfoundland and Labrador,https://www.mun.ca/,,"edu:ca-universities,",,,
Acadia University,https://www2.acadiau.ca/,,"edu:ca-universities,",,,
Cape Breton University,https://www.cbu.ca/,,"edu:ca-universities,",,,
Dalhousie University,https://www.dal.ca/,,"edu:ca-universities,",,,
Mount Saint Vincent University,https://www.msvu.ca/,,"edu:ca-universities,",,,
NSCAD University,https://nscad.ca/,,"edu:ca-universities,",,,
Saint Mary’s University,https://www.smu.ca/,,"edu:ca-universities,",,,
St. Francis Xavier University,https://www.stfx.ca/,,"edu:ca-universities,",,,
Université Sainte-Anne,https://www.usainteanne.ca/,,"edu:ca-universities,",,,
University of King’s College,https://ukings.ca/,,"edu:ca-universities,",,,
Algoma University,https://algomau.ca/,,"edu:ca-universities,",,,
Brock University,https://brocku.ca/,,"edu:ca-universities,",,,
Carleton University,https://carleton.ca/,,"edu:ca-universities,",,,
Huron University College,https://huronu.ca/,,"edu:ca-universities,",,,
King’s University College at Western University,https://www.kings.uwo.ca/,,"edu:ca-universities,",,,
Lakehead University,https://www.lakeheadu.ca/,,"edu:ca-universities,",,,
Laurentian University,https://laurentian.ca/,,"edu:ca-universities,",,,
McMaster University,https://www.mcmaster.ca/,,"edu:ca-universities,",,,
Nipissing University,https://www.nipissingu.ca/,,"edu:ca-universities,",,,
OCAD University,https://www.ocadu.ca/,,"edu:ca-universities,",,,
Ontario Tech University,https://ontariotechu.ca/,,"edu:ca-universities,",,,
Queen’s University,https://www.queensu.ca/,,"edu:ca-universities,",,,
Redeemer University,https://www.redeemer.ca/,,"edu:ca-universities,",,,
Royal Military College of Canada,https://www.rmc-cmr.ca/,,"edu:ca-universities,",,,
St. Jerome’s University,https://www.sju.ca/,,"edu:ca-universities,",,,
Toronto Metropolitan University,https://www.torontomu.ca/,,"edu:ca-universities,",,,
Trent University,https://www.trentu.ca/,,"edu:ca-universities,",,,
University of Guelph,https://www.uoguelph.ca/,,"edu:ca-universities,",,,
University of Ottawa,https://www.uottawa.ca/,,"edu:ca-universities,",,,
University of St. Michael’s College,https://stmikes.utoronto.ca/,,"edu:ca-universities,",,,
University of Sudbury,https://www.usudbury.ca/,,"edu:ca-universities,",,,
University of Toronto,https://www.utoronto.ca/,,"edu:ca-universities,",,,
University of Trinity College,https://www.trinity.utoronto.ca/,,"edu:ca-universities,",,,
University of Waterloo,https://uwaterloo.ca/,,"edu:ca-universities,",,,
University of Windsor,https://www.uwindsor.ca/,,"edu:ca-universities,",,,
Victoria University,https://www.vicu.utoronto.ca/,,"edu:ca-universities,",,,
Western University,https://www.uwo.ca/,,"edu:ca-universities,",,,
Wilfrid Laurier University,https://www.wlu.ca/,,"edu:ca-universities,",,,
York University,https://www.yorku.ca/,,"edu:ca-universities,",,,
University of Prince Edward Island,https://www.upei.ca/,,"edu:ca-universities,",,,
Bishop’s University,https://www.ubishops.ca/,,"edu:ca-universities,",,,
Concordia University,https://www.concordia.ca/,,"edu:ca-universities,",,,
École de technologie supérieure,https://www.etsmtl.ca/,,"edu:ca-universities,",,,
École nationale d’administration publique,https://www.enap.ca/,,"edu:ca-universities,",,,
HEC Montréal,https://www.hec.ca/,,"edu:ca-universities,",,,
Institut national de la recherche scientifique,https://www.inrs.ca/,,"edu:ca-universities,",,,
McGill University,https://www.mcgill.ca/,,"edu:ca-universities,",,,
Polytechnique Montréal,https://www.polymtl.ca/,,"edu:ca-universities,",,,
Université de Montréal,https://www.umontreal.ca/,,"edu:ca-universities,",,,
Université de Sherbrooke,https://www.usherbrooke.ca/,,"edu:ca-universities,",,,
Université du Québec,https://www.uquebec.ca/,,"edu:ca-universities,",,,
Université du Québec à Chicoutimi (UQAC),https://www.uqac.ca/,,"edu:ca-universities,",,,
Université du Québec à Montréal (UQAM),https://www.uqam.ca/,,"edu:ca-universities,",,,
Université du Québec à Rimouski (UQAR),https://www.uqar.ca/,,"edu:ca-universities,",,,
Université du Québec à Trois-Rivières (UQTR),https://www.uqtr.ca/,,"edu:ca-universities,",,,
Université du Québec en Abitibi-Témiscamingue (UQAT),https://www.uqat.ca/,,"edu:ca-universities,",,,
Université du Québec en Outaouais,https://www.uqo.ca/,,"edu:ca-universities,",,,
Université Laval,https://www.ulaval.ca/,,"edu:ca-universities,",,,
Université TÉLUQ,https://www.teluq.ca/,,"edu:ca-universities,",,,
Campion College,https://campioncollege.ca/,,"edu:ca-universities,",,,
First Nations University of Canada,https://www.fnuniv.ca/,,"edu:ca-universities,",,,
Luther College,https://www.luthercollege.edu/,,"edu:ca-universities,",,,
St. Thomas More College,https://stmcollege.ca/,,"edu:ca-universities,",,,
University of Regina,https://www.uregina.ca/,,"edu:ca-universities,",,,
University of Saskatchewan,https://www.usask.ca/,,"edu:ca-universities,",,,
Yukon University,https://www.yukonu.ca/,,"edu:ca-universities,",,,
Alectra Inc.,https://alectrautilities.com/,,"ci:ca-electric,",,,
AltaLink,http://www.altalink.ca/,,"ci:ca-electric,",,,
"ATCO Ltd and Canadian Utilities Ltd, an ATCO Company",https://www.atco.com/,,"ci:ca-electric,",,,
BC Hydro and Power Authority,http://www.bchydro.com/,,"ci:ca-electric,",,,
Bluewater Power Distribution Corporation,http://bluewaterpower.com/,,"ci:ca-electric,",,,
Canadian Power Holdings,https://canadianpower.com/,,"ci:ca-electric,",,,
Capital Power,https://www.capitalpower.com/,,"ci:ca-electric,",,,
"City of Medicine Hat, Electric Utility",https://www.medicinehat.ca/,,"ci:ca-electric,",,,
City of Red Deer Electric Light and Power,http://www.reddeer.ca/,,"ci:ca-electric,",,,
Clearlight Energy,https://clearlightenergy.com/,,"ci:ca-electric,",,,
Elexicon,https://elexiconenergy.com/,,"ci:ca-electric,",,,
ENMAX Corporation,http://www.enmax.com/,,"ci:ca-electric,",,,
EPCOR Utilities Inc.,http://www.epcor.com/,,"ci:ca-electric,",,,
Evolugen by Brookfield Renewable,https://evolugen.com/,,"ci:ca-electric,",,,
FortisAlberta Inc.,http://www.fortisalberta.com/,,"ci:ca-electric,",,,
FortisBC Inc.,http://www.fortisbc.com/,,"ci:ca-electric,",,,
FortisOntario,https://www.fortisontario.com/,,"ci:ca-electric,",,,
Hydro One Inc.,https://www.hydroone.com/,,"ci:ca-electric,",,,
Hydro Ottawa,http://www.hydroottawa.com/,,"ci:ca-electric,",,,
Hydro-Québec,http://www.hydroquebec.com/residentiel/,,"ci:ca-electric,",,,
Independent Electricity System Operator (IESO),http://www.ieso.ca/,,"ci:ca-electric,",,,
Invenergy,http://invenergy.com/,,"ci:ca-electric,",,,
London Hydro,https://www.londonhydro.com/,,"ci:ca-electric,",,,
Manitoba Hydro,http://www.hydro.mb.ca/,,"ci:ca-electric,",,,
"Maritime Electric Company, Limited",http://www.maritimeelectric.com/,,"ci:ca-electric,",,,
New Brunswick Power Corporation,http://www.nbpower.com/,,"ci:ca-electric,",,,
Newfoundland and Labrador Hydro,http://www.nlhydro.com/,,"ci:ca-electric,",,,
Newfoundland Power Inc.,https://www.newfoundlandpower.com/,,"ci:ca-electric,",,,
Northwest Territories Power Corporation,http://www.ntpc.com/,,"ci:ca-electric,",,,
Nova Scotia Power,https://www.nspower.ca/,,"ci:ca-electric,",,,
Oakville Hydro,https://www.oakvillehydro.com/,,"ci:ca-electric,",,,
Ontario Power Generation Inc.,http://www.opg.com/,,"ci:ca-electric,",,,
Qulliq Energy Corporation,http://www.qec.nu.ca/,,"ci:ca-electric,",,,
Rio Tinto,https://www.riotinto.com/,,"ci:ca-electric,",,,
Saint John Energy,http://www.sjenergy.com/,,"ci:ca-electric,",,,
Saskatoon Light & Power,http://www.saskatoon.ca/,,"ci:ca-electric,",,,
SaskPower,http://www.saskpower.com/,,"ci:ca-electric,",,,
TC Energy,https://www.tcenergy.com/,,"ci:ca-electric,",,,
Toronto Hydro Corporation,http://www.torontohydro.com/,,"ci:ca-electric,",,,
TransAlta Corporation,http://www.transalta.com/,,"ci:ca-electric,",,,
Utilities Kingston,https://utilitieskingston.com/,,"ci:ca-electric,",,,
Yukon Energy Corporation,http://www.yukonenergy.ca/,,"ci:ca-electric,",,,
Apex Utilities Inc.,https://www.altagasutilities.com/,,"ci:ca-gas-distributor,",,,
ATCO,https://www.atco.com/,,"ci:ca-gas-distributor,",,,
Eastward Energy,https://eastwardenergy.com/,,"ci:ca-gas-distributor,",,,
Enbridge,https://www.enbridge.com/,,"ci:ca-gas-distributor,",,,
Enbridge Gaz Québec,https://enbridgegaz.com/en/,,"ci:ca-gas-distributor,",,,
EPCOR,https://www.epcor.com/Pages/Home.aspx,,"ci:ca-gas-distributor,",,,
FedGas,https://www.fedgas.com/,,"ci:ca-gas-distributor,",,,
FortisBC,https://www.fortisbc.com/,,"ci:ca-gas-distributor,",,,
Kitchener Utilities,https://www.kitchenerutilities.ca/,,"ci:ca-gas-distributor,",,,
Liberty Utilities,https://libertyutilities.com/,,"ci:ca-gas-distributor,",,,
Manitoba Hydro,https://www.hydro.mb.ca/,,"ci:ca-gas-distributor,",,,
Pacific Northern Gas Ltd.,https://www.png.ca/,,"ci:ca-gas-distributor,",,,
SaskEnergy,https://www.saskenergy.com/,,"ci:ca-gas-distributor,",,,
Utilities Kingston,https://utilitieskingston.com/,,"ci:ca-gas-distributor,",,,
Aecon Group Inc.,https://www.aecon.com/,,"ci:ca-gas-manufacturer,",,,
Armour Valve Ltd.,https://armourvalve.com/,,"ci:ca-gas-manufacturer,",,,
AUTOSOL,https://autosoln.com/,,"ci:ca-gas-manufacturer,",,,
BROEN Valve Technologies,https://www.broen.us/,,"ci:ca-gas-manufacturer,",,,
C.R. Wall & Co. Inc.,https://www.crwall.com/,,"ci:ca-gas-manufacturer,",,,
Cameron Instruments Inc.,https://www.cameroninstruments.com/,,"ci:ca-gas-manufacturer,",,,
Cavagna Group,https://www.cavagnagroup.com/,,"ci:ca-gas-manufacturer,",,,
Central Precast,https://www.centralprecast.com/,,"ci:ca-gas-manufacturer,",,,
Copperleaf,https://www.copperleaf.com/,,"ci:ca-gas-manufacturer,",,,
CSA Group Testing & Certification Inc.,http://www.csagroup.org/,,"ci:ca-gas-manufacturer,",,,
Dresser Utility Solutions,https://dresserutility.com/,,"ci:ca-gas-manufacturer,",,,
Emerson Automation Solutions,http://www2.emersonprocess.com/en-US/brands/daniel/Pages/Daniel.aspx,,"ci:ca-gas-manufacturer,",,,
EWI,https://ewi.org/,,"ci:ca-gas-manufacturer,",,,
Gas Alberta Inc.,https://www.gasalberta.com/,,"ci:ca-gas-manufacturer,",,,
Georg Fischer Central Plastics LLC,https://www.gfps.com/en-us/products-solutions/brands/central-plastics.html,,"ci:ca-gas-manufacturer,",,,
GHD Limited,https://www.ghd.com/en/index.aspx,,"ci:ca-gas-manufacturer,",,,
GTel,https://gtel.ca/,,"ci:ca-gas-manufacturer,",,,
Heath Consultants Inc.,https://heathus.com/,,"ci:ca-gas-manufacturer,",,,
Hetek Solutions Inc.,https://www.hetek.com/,,"ci:ca-gas-manufacturer,",,,
Honeywell Process Solutions,https://www.honeywell.com/,,"ci:ca-gas-manufacturer,",,,
Itron,https://www.itron.com/,,"ci:ca-gas-manufacturer,",,,
JANA Corporation,http://www.janatechnology.com/,,"ci:ca-gas-manufacturer,",,,
Jomar,https://www.jomar.com/,,"ci:ca-gas-manufacturer,",,,
Kings Energy Services,https://www.kingsenergy.com/,,"ci:ca-gas-manufacturer,",,,
"KROHNE, Inc.",https://krohne.com/en/,,"ci:ca-gas-manufacturer,",,,
KTI Limited,http://ktiltd.on.ca/,,"ci:ca-gas-manufacturer,",,,
Lakeside Performance Gas Services Ltd.,https://www.linkedin.com/company/lakeside-performance-gas-services-ltd-/about/,,"ci:ca-gas-manufacturer,",,,
Lakeside Process Controls Ltd.,https://www.lakesidecontrols.com/,,"ci:ca-gas-manufacturer,",,,
M. & R.S. Controls Corporation,http://www.mrscc.com/,,"ci:ca-gas-manufacturer,",,,
Marler Integrity Incorporated,https://www.marlerintegrity.com/,,"ci:ca-gas-manufacturer,",,,
Michels Canada,https://www.michelscanada.com/,,"ci:ca-gas-manufacturer,",,,
Midland Resource Recovery,https://www.odorizationbymrr.com/,,"ci:ca-gas-manufacturer,",,,
